content_id,client_id,search_volume,competition,competition_level,cpc,content_type,main_intent,word_count,char_count,provider_used,model_used,impressions_90d,clicks_90d,pageviews_90d,sessions_90d,users_90d,engaged_sessions_90d,ai_sessions_90d,scroll_events_90d,days_with_impressions,days_with_sessions,impressions_last_30d,clicks_last_30d,sessions_last_30d,impressions_prev_30d,clicks_prev_30d,sessions_prev_30d,content_age_days,age_tier,age_tier_order,days_since_last_update,freshness_tier,word_count_tier,char_count_tier,ctr,avg_position,engagement_rate,scroll_rate,ai_traffic_pct,impression_tier,position_tier,trend_direction,trend_pct,target_decline,staleness_score,expected_ctr,ctr_gap,ctr_defect_score,baseline_score,decay_risk_score,action_label,reason_code
content_793c1449c556,client_4e07408562,10.0,0.03,LOW,0.0,keyword article,commercial,1865.0,12710.0,,gpt-4o-mini,168,0,2,2,2,1,0,1,70,2,58,0,1,39,0,1,348,181-365,5,104,91-180,1000-2000,8000-15000,0.0,39.1,50.0,50.0,0.0,low,page_3_5,up,48.7,0,0.6170212765957447,0.024937655860349125,0.024937655860349125,0.024937655860349125,0.3209794662280469,0.48631924396013965,MONITOR_ONLY,STABLE_PERFORMANCE
content_02c0b7bcc4d2,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,2649.0,17433.0,,gemini-3-flash-preview,2166,4,9,9,9,0,0,0,88,8,799,0,6,768,4,3,537,365+,6,13,0-30,2000-3500,15000-25000,0.18,19.2,0.0,0.0,0.0,moderate,striking,stable,4.0,0,0.9521276595744681,0.04950495049504951,0.0,0.0,0.47606382978723405,0.48630112144986415,MONITOR_ONLY,STABLE_PERFORMANCE
content_cd5384d25976,client_19581e27de,10.0,0.53,MEDIUM,0.0,keyword article,transactional,,,,,15263,34,95,81,77,2,0,5,88,45,3024,13,36,4547,5,27,313,181-365,5,104,91-180,,,0.22,6.9,2.47,5.26,0.0,good,page_1,down,-33.5,1,0.5549645390070922,0.12658227848101264,0.0,0.0,0.2774822695035461,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_6c50f37e5d2f,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,10613,82,97,75,73,4,1,11,88,44,3743,14,19,3557,41,40,329,181-365,5,104,91-180,,,0.77,5.3,5.33,11.34,1.33,good,page_1,stable,5.2,0,0.5833333333333334,0.15873015873015872,0.0,0.0,0.2916666666666667,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_567fc34e54ff,client_19581e27de,20.0,0.62,MEDIUM,0.72,keyword article,transactional,,,,,14250,41,85,78,74,8,0,12,88,39,3239,9,20,5136,12,28,329,181-365,5,104,91-180,,,0.29,6.8,10.26,14.12,0.0,good,page_1,down,-36.9,1,0.5833333333333334,0.12820512820512822,0.0,0.0,0.2916666666666667,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_4b662c501c19,client_19581e27de,30.0,0.55,MEDIUM,0.29,keyword article,informational,,,,,12930,15,90,86,85,2,0,4,88,40,1650,5,45,3427,8,32,313,181-365,5,104,91-180,,,0.12,5.1,2.33,4.44,0.0,good,page_1,down,-51.9,1,0.5549645390070922,0.1639344262295082,0.04393442622950822,0.04393442622950822,0.2994494826183002,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_18953668bb14,client_19581e27de,170.0,0.22,LOW,0.05,keyword article,informational,,,,,20320,21,100,86,85,2,0,1,88,35,5417,3,38,6822,8,36,313,181-365,5,104,91-180,,,0.1,7.5,2.33,1.0,0.0,good,page_1,down,-20.6,1,0.5549645390070922,0.11764705882352941,0.017647058823529405,0.017647058823529405,0.2863057989153108,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_048ed1f0d2aa,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,24386,80,99,81,77,0,0,2,88,48,8812,33,36,9533,29,36,313,181-365,5,104,91-180,,,0.33,6.2,0.0,2.02,0.0,good,page_1,stable,-7.6,0,0.5549645390070922,0.1388888888888889,0.0,0.0,0.2774822695035461,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_213a0e7f700e,client_19581e27de,30.0,1.0,HIGH,6.56,keyword article,transactional,,,,,22127,40,94,77,72,4,4,10,88,47,15006,14,29,4445,13,29,329,181-365,5,104,91-180,,,0.18,7.3,5.19,10.64,5.19,good,page_1,up,237.6,0,0.5833333333333334,0.12048192771084336,0.0,0.0,0.2916666666666667,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_3755532a78b2,client_19581e27de,10.0,0.02,LOW,0.0,keyword article,transactional,,,,,17995,37,75,74,74,2,0,2,88,31,4863,12,37,7022,16,30,313,181-365,5,104,91-180,,,0.21,6.8,2.7,2.67,0.0,good,page_1,down,-30.7,1,0.5549645390070922,0.12820512820512822,0.0,0.0,0.2774822695035461,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_db93ba0ea140,client_19581e27de,10.0,0.02,LOW,0.0,keyword article,informational,,,,,19115,34,89,82,82,6,0,13,88,40,7952,19,49,6625,7,26,313,181-365,5,104,91-180,,,0.18,7.3,7.32,14.61,0.0,good,page_1,up,20.0,0,0.5549645390070922,0.12048192771084336,0.0,0.0,0.2774822695035461,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_83487a58de28,client_19581e27de,20.0,0.05,LOW,0.0,keyword article,commercial,,,,,19749,19,73,71,68,1,0,3,88,32,5520,5,41,7045,6,19,313,181-365,5,104,91-180,,,0.1,7.7,1.41,4.11,0.0,good,page_1,down,-21.6,1,0.5549645390070922,0.1149425287356322,0.01494252873563219,0.01494252873563219,0.2849535338713622,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_05f46b36f1b2,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,transactional,,,,,12112,10,89,85,85,1,0,1,88,24,3646,3,51,4669,3,28,313,181-365,5,104,91-180,,,0.08,6.8,1.18,1.12,0.0,good,page_1,down,-21.9,1,0.5549645390070922,0.12820512820512822,0.04820512820512822,0.04820512820512822,0.3015848336061102,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_65d72d219cdf,client_19581e27de,70.0,0.1,LOW,0.49,keyword article,informational,,,,,15853,68,97,80,77,4,0,14,88,48,5187,21,27,4557,20,27,329,181-365,5,104,91-180,,,0.43,5.7,5.0,14.43,0.0,good,page_1,stable,13.8,0,0.5833333333333334,0.14925373134328357,0.0,0.0,0.2916666666666667,0.48627086116765467,MONITOR_ONLY,STABLE_PERFORMANCE
content_0bd50f97af71,client_e629fa6598,20.0,0.2,LOW,0.08,keyword article,informational,,,,unknown,56,0,16,15,15,1,0,3,31,14,15,0,7,10,0,5,502,365+,6,22,0-30,,,0.0,18.2,6.67,18.75,0.0,low,striking,up,50.0,0,0.8900709219858156,0.052083333333333336,0.052083333333333336,0.052083333333333336,0.4710771276595745,0.4862560486643563,MONITOR_ONLY,STABLE_PERFORMANCE
content_86cfab0defb4,client_19581e27de,320.0,0.07,LOW,0.04,keyword article,informational,,,,,375,0,35,30,23,0,0,0,59,19,16,0,16,52,0,10,419,365+,6,22,0-30,,,0.0,9.7,0.0,0.0,0.0,moderate,page_1,down,-69.2,1,0.7429078014184397,0.09345794392523366,0.09345794392523366,0.09345794392523366,0.4181828726718367,0.48623443368335145,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_b9dec7abb8a6,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,2536.0,16364.0,,gemini-3-flash-preview,2379,6,13,13,11,1,0,4,88,11,328,1,3,364,1,5,517,365+,6,11,0-30,2000-3500,15000-25000,0.25,10.8,7.69,30.77,0.0,moderate,striking,stable,-9.9,0,0.9166666666666666,0.0847457627118644,0.0,0.0,0.4583333333333333,0.48622962523258073,MONITOR_ONLY,STABLE_PERFORMANCE
content_390fb5432bef,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,transactional,2667.0,16495.0,,gemini-3-flash-preview,5225,27,36,27,25,1,0,4,88,21,1583,13,13,1514,7,6,348,181-365,5,25,0-30,2000-3500,15000-25000,0.52,9.1,3.7,11.11,0.0,good,page_1,stable,4.6,0,0.6170212765957447,0.09900990099009901,0.0,0.0,0.30851063829787234,0.4861927297267022,MONITOR_ONLY,STABLE_PERFORMANCE
content_516d51b2955c,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,3151.0,19706.0,,gemini-3-flash-preview,7965,67,17,14,14,3,0,4,88,13,552,7,3,2519,18,3,487,365+,6,20,0-30,2000-3500,15000-25000,0.84,4.0,21.43,23.53,0.0,good,page_1,down,-78.1,1,0.8634751773049646,0.2,0.0,0.0,0.4317375886524823,0.48618108549488687,MONITOR_ONLY,STABLE_PERFORMANCE
content_77ac7d024218,client_4e07408562,590.0,0.03,LOW,0.06,keyword article,commercial,3046.0,19698.0,,gemini-3-flash-preview,6383,18,10,10,10,3,0,5,88,9,1343,4,3,2146,4,4,445,365+,6,25,0-30,2000-3500,15000-25000,0.28,17.5,30.0,50.0,0.0,good,striking,down,-37.4,1,0.7890070921985816,0.05405405405405406,0.0,0.0,0.3945035460992908,0.4861619080456983,MONITOR_ONLY,STABLE_PERFORMANCE
content_f10d666fc6a9,client_19581e27de,10.0,0.5,MEDIUM,0.03,keyword article,transactional,,,,,216,1,13,13,13,0,1,0,76,11,61,0,6,73,1,7,482,365+,6,22,0-30,,,0.46,19.4,0.0,0.0,7.69,low,striking,stable,-16.4,0,0.8546099290780141,0.04901960784313726,0.0,0.0,0.42730496453900707,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_a6414f111dc1,client_19581e27de,20.0,0.0,LOW,0.0,keyword article,transactional,,,,,217,1,16,15,14,0,0,0,72,13,61,0,7,102,1,8,463,365+,6,22,0-30,,,0.46,20.2,0.0,0.0,0.0,low,page_3_5,down,-40.2,1,0.8209219858156028,0.04716981132075472,0.0,0.0,0.4104609929078014,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_09cb784ca4ff,client_19581e27de,30.0,0.37,MEDIUM,0.02,keyword article,commercial,,,,,167,0,17,16,16,0,0,0,55,12,66,0,10,79,0,5,482,365+,6,22,0-30,,,0.0,19.5,0.0,0.0,0.0,low,striking,stable,-16.5,0,0.8546099290780141,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.4516952084414461,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_cf9df53e5ed7,client_19581e27de,320.0,0.02,LOW,0.0,keyword article,transactional,,,,,936,2,16,16,16,0,0,0,88,8,321,1,13,382,0,2,482,365+,6,22,0-30,,,0.21,19.4,0.0,0.0,0.0,moderate,striking,stable,-16.0,0,0.8546099290780141,0.04901960784313726,0.0,0.0,0.42730496453900707,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_38986fc1ce5e,client_19581e27de,10.0,0.23,LOW,0.0,keyword article,informational,,,,,402,0,14,14,14,0,0,0,82,5,111,0,11,118,0,3,441,365+,6,22,0-30,,,0.0,19.9,0.0,0.0,0.0,moderate,striking,stable,-5.9,0,0.7819148936170213,0.04784688995215311,0.04784688995215311,0.04784688995215311,0.4148808917845872,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_13aae429e570,client_4ec9599fc2,10.0,0.0,LOW,0.0,keyword article,informational,,,,gpt-5-mini,462,1,17,17,17,0,0,1,81,10,216,0,10,137,0,6,445,365+,6,104,91-180,,,0.22,19.2,0.0,5.88,0.0,moderate,striking,up,57.7,0,0.7890070921985816,0.04950495049504951,0.0,0.0,0.3945035460992908,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_a50b5be5f4ff,client_19581e27de,10.0,0.0,LOW,0.05,keyword article,transactional,,,,,510,0,14,14,14,0,0,0,80,8,231,0,11,211,0,3,480,365+,6,22,0-30,,,0.0,19.9,0.0,0.0,0.0,moderate,striking,stable,9.5,0,0.851063829787234,0.04784688995215311,0.04784688995215311,0.04784688995215311,0.4494553598696936,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_a3123e64b110,client_19581e27de,30.0,0.59,MEDIUM,0.0,keyword article,informational,,,,,733,3,21,18,17,0,0,0,86,12,281,1,11,307,2,7,463,365+,6,22,0-30,,,0.41,19.7,0.0,0.0,0.0,moderate,striking,stable,-8.5,0,0.8209219858156028,0.04830917874396135,0.0,0.0,0.4104609929078014,0.4861460930246993,MONITOR_ONLY,STABLE_PERFORMANCE
content_264fd4d30b6f,client_4e07408562,10.0,0.0,LOW,0.0,keyword article,informational,2847.0,18520.0,,gemini-3-flash-preview,287,1,4,4,4,1,0,1,52,4,173,1,4,86,0,0,545,365+,6,13,0-30,2000-3500,15000-25000,0.35,28.3,25.0,25.0,0.0,low,page_3_5,up,101.2,0,0.9663120567375887,0.034129692832764506,0.0,0.0,0.48315602836879434,0.4861026533257903,MONITOR_ONLY,STABLE_PERFORMANCE
content_2e9301b26dd5,client_19581e27de,50.0,0.2,LOW,0.88,keyword article,transactional,,,,,836,1,11,11,11,0,0,0,86,7,165,0,10,382,0,1,482,365+,6,22,0-30,,,0.12,21.3,0.0,0.0,0.0,moderate,page_3_5,down,-56.8,1,0.8546099290780141,0.04484304932735426,0.0,0.0,0.42730496453900707,0.4860875700416146,MONITOR_ONLY,STABLE_PERFORMANCE
content_9d068bfd3052,client_19581e27de,50.0,0.0,LOW,0.0,keyword article,informational,,,,,2543,3,24,24,24,0,0,0,88,11,705,1,17,949,1,6,389,365+,6,22,0-30,,,0.12,16.8,0.0,0.0,0.0,moderate,striking,down,-25.7,1,0.6897163120567376,0.056179775280898875,0.0,0.0,0.3448581560283688,0.48606676067676574,MONITOR_ONLY,STABLE_PERFORMANCE
content_35c45cb034ab,client_8527a891e2,320.0,0.01,LOW,0.0,keyword article,informational,3573.0,21257.0,,gpt-4o-mini,627,1,19,19,18,1,0,3,87,16,144,0,5,129,0,8,348,181-365,5,104,91-180,3500+,15000-25000,0.16,36.6,5.26,15.79,0.0,moderate,page_3_5,stable,11.6,0,0.6170212765957447,0.026595744680851064,0.0,0.0,0.30851063829787234,0.4860089455628093,MONITOR_ONLY,STABLE_PERFORMANCE
content_8e75e642c497,client_4e07408562,0.0,0.0,LOW,0.0,keyword article,informational,3260.0,21788.0,,gemini-3-flash-preview,1620,2,8,8,8,0,0,1,88,6,544,2,7,656,0,1,504,365+,6,13,0-30,2000-3500,15000-25000,0.12,21.8,0.0,12.5,0.0,moderate,page_3_5,stable,-17.1,0,0.8936170212765957,0.043859649122807015,0.0,0.0,0.44680851063829785,0.4858888107733121,MONITOR_ONLY,STABLE_PERFORMANCE
content_cbdcd0d08d79,client_d4735e3a26,,,,,feedly article,,755.0,5455.0,,gpt-4o-mini,22,1,1,1,1,0,0,0,21,1,5,0,0,12,0,0,289,181-365,5,20,0-30,<1000,<8000,4.55,13.3,0.0,0.0,0.0,low,striking,down,-58.3,1,0.5124113475177305,0.06993006993006992,0.0,0.0,0.25620567375886527,0.485864919545709,MONITOR_ONLY,STABLE_PERFORMANCE
content_c1f1147c3e32,client_d4735e3a26,,,,,feedly article,,739.0,5348.0,,gpt-4o-mini,22,1,2,2,1,0,0,0,18,1,6,0,0,8,0,0,300,181-365,5,20,0-30,<1000,<8000,4.55,5.2,0.0,0.0,0.0,low,page_1,down,-25.0,1,0.5319148936170213,0.16129032258064516,0.0,0.0,0.26595744680851063,0.48584859326565,MONITOR_ONLY,STABLE_PERFORMANCE
content_e85da8862cb1,client_d4735e3a26,,,,,keyword article,,823.0,5781.0,,gpt-4o-mini,22,2,2,2,2,0,0,0,17,2,9,0,0,2,0,0,301,181-365,5,211,181+,<1000,<8000,9.09,10.3,0.0,0.0,0.0,low,striking,up,350.0,0,0.5336879432624113,0.08849557522123894,0.0,0.0,0.26684397163120566,0.4858291332017046,MONITOR_ONLY,STABLE_PERFORMANCE
content_b627b464ca0f,client_e29c9c180c,10.0,0.92,HIGH,0.0,keyword article,transactional,1471.0,9739.0,,gemini-2.5-flash,10,0,2,2,2,0,0,0,3,2,1,0,0,8,0,1,347,181-365,5,104,91-180,1000-2000,8000-15000,0.0,34.5,0.0,0.0,0.0,low,page_3_5,down,-87.5,1,0.6152482269503546,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.3217086205174308,0.4857463923454069,MONITOR_ONLY,STABLE_PERFORMANCE
content_0239cfc771ee,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,,,,,841,0,6,6,6,0,0,0,85,4,198,0,3,300,0,2,236,181-365,5,104,91-180,,,0.0,52.7,0.0,0.0,0.0,moderate,deep,down,-34.0,1,0.41843971631205673,0.018621973929236497,0.018621973929236497,0.018621973929236497,0.2185308451206466,0.48573542046542884,MONITOR_ONLY,STABLE_PERFORMANCE
content_0f37db89a38a,client_19581e27de,10.0,0.1,LOW,0.05,keyword article,informational,,,,,801,1,7,7,7,0,0,0,86,3,152,0,6,475,1,1,257,181-365,5,104,91-180,,,0.12,39.3,0.0,0.0,0.0,moderate,page_3_5,down,-68.0,1,0.45567375886524825,0.02481389578163772,0.0,0.0,0.22783687943262412,0.48567661791402933,MONITOR_ONLY,STABLE_PERFORMANCE
content_93347758c832,client_19581e27de,90.0,0.06,LOW,0.0,keyword article,commercial,,,,,64127,65,61,52,46,0,0,1,88,32,19471,17,20,20463,11,18,313,181-365,5,104,91-180,,,0.1,6.7,0.0,1.64,0.0,excellent,page_1,stable,-4.8,0,0.5549645390070922,0.12987012987012986,0.029870129870129852,0.029870129870129852,0.292417334438611,0.48566539218100324,MONITOR_ONLY,STABLE_PERFORMANCE
content_d78aa3b4afc5,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,2619.0,17247.0,,gemini-3-flash-preview,782,1,14,13,13,0,0,6,79,13,137,0,1,209,1,4,517,365+,6,11,0-30,2000-3500,15000-25000,0.13,12.0,0.0,42.86,0.0,moderate,striking,down,-34.4,1,0.9166666666666666,0.07692307692307693,0.0,0.0,0.4583333333333333,0.4856626236094176,MONITOR_ONLY,STABLE_PERFORMANCE
content_9ea3451c3a25,client_2c624232cd,0.0,0.0,LOW,0.0,keyword article,informational,2589.0,16835.0,,gemini-3-flash-preview,649,5,13,13,13,2,0,6,80,11,187,0,4,149,0,2,517,365+,6,11,0-30,2000-3500,15000-25000,0.77,17.8,15.38,46.15,0.0,moderate,striking,up,25.5,0,0.9166666666666666,0.05319148936170213,0.0,0.0,0.4583333333333333,0.4856626236094176,MONITOR_ONLY,STABLE_PERFORMANCE
content_198c1f04a6a2,client_2c624232cd,,,,,keyword article,transactional,2645.0,17012.0,,gemini-3-flash-preview,511,6,13,13,13,0,0,6,62,13,52,1,3,63,0,4,517,365+,6,11,0-30,2000-3500,15000-25000,1.17,17.0,0.0,46.15,0.0,moderate,striking,stable,-17.5,0,0.9166666666666666,0.05555555555555555,0.0,0.0,0.4583333333333333,0.4856626236094176,MONITOR_ONLY,STABLE_PERFORMANCE
content_f85e4c6b99b8,client_d4735e3a26,,,,,keyword article,,758.0,5428.0,,gpt-4o-mini,22,1,2,1,1,0,0,0,12,1,5,0,0,10,0,0,301,181-365,5,211,181+,<1000,<8000,4.55,6.5,0.0,0.0,0.0,low,page_1,down,-50.0,1,0.5336879432624113,0.13333333333333333,0.0,0.0,0.26684397163120566,0.4855585419483452,MONITOR_ONLY,STABLE_PERFORMANCE
content_d9794795cafc,client_d4735e3a26,,,,,keyword article,,839.0,5786.0,,gpt-4o-mini,22,1,1,1,1,0,0,0,16,1,11,1,1,8,0,0,305,181-365,5,211,181+,<1000,<8000,4.55,11.7,0.0,0.0,0.0,low,striking,up,37.5,0,0.5407801418439716,0.07874015748031496,0.0,0.0,0.2703900709219858,0.48553908188439965,MONITOR_ONLY,STABLE_PERFORMANCE
content_b8cb67f96792,client_19581e27de,10.0,0.49,MEDIUM,0.0,keyword article,informational,,,,,2271,4,37,35,34,0,0,0,87,16,693,1,27,739,1,6,417,365+,6,22,0-30,,,0.18,7.1,0.0,0.0,0.0,moderate,page_1,stable,-6.2,0,0.7393617021276596,0.1234567901234568,0.0,0.0,0.3696808510638298,0.48549827667283346,MONITOR_ONLY,STABLE_PERFORMANCE
content_3d8e2dcf5670,client_19581e27de,30.0,0.05,LOW,0.0,keyword article,commercial,,,,,2196,2,39,39,39,0,0,0,88,16,442,1,27,983,1,9,362,181-365,5,104,91-180,,,0.09,10.3,0.0,0.0,0.0,moderate,striking,down,-55.0,1,0.6418439716312057,0.08849557522123894,0.0,0.0,0.32092198581560283,0.48549827667283346,MONITOR_ONLY,STABLE_PERFORMANCE
content_bc36cf3d4fea,client_19581e27de,90.0,0.58,MEDIUM,0.0,keyword article,transactional,,,,,2513,9,46,46,45,1,0,2,88,30,658,0,26,766,2,12,419,365+,6,22,0-30,,,0.36,6.1,2.17,4.35,0.0,moderate,page_1,stable,-14.1,0,0.7429078014184397,0.14084507042253522,0.0,0.0,0.37145390070921985,0.48549827667283346,MONITOR_ONLY,STABLE_PERFORMANCE
content_36be3b44a8ed,client_19581e27de,50.0,0.99,HIGH,1.78,keyword article,transactional,,,,,2257,19,36,34,34,1,0,3,88,21,711,9,27,604,3,4,389,365+,6,22,0-30,,,0.84,5.2,2.94,8.33,0.0,moderate,page_1,stable,17.7,0,0.6897163120567376,0.16129032258064516,0.0,0.0,0.3448581560283688,0.48549827667283346,MONITOR_ONLY,STABLE_PERFORMANCE
content_33cf57389088,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,commercial,,,,,2405,0,36,35,35,0,0,0,88,9,557,0,27,1164,0,8,362,181-365,5,104,91-180,,,0.0,8.9,0.0,0.0,0.0,moderate,page_1,down,-52.1,1,0.6418439716312057,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.3714270363206533,0.48549827667283346,OPT_TITLE_META,LOW_CTR_GOOD_POSITION
content_57f893e2db7e,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,commercial,,,,,2259,6,41,41,40,1,0,2,88,17,683,2,28,774,1,11,362,181-365,5,104,91-180,,,0.27,6.9,2.44,4.88,0.0,moderate,page_1,stable,-11.8,0,0.6418439716312057,0.12658227848101264,0.0,0.0,0.32092198581560283,0.48549827667283346,MONITOR_ONLY,STABLE_PERFORMANCE
content_53e38ea20dcd,client_4e07408562,30.0,0.37,MEDIUM,0.0,keyword article,informational,3104.0,19326.0,,gemini-3-flash-preview,1797,11,18,17,17,2,0,3,88,12,459,2,8,504,0,2,445,365+,6,7,0-30,2000-3500,15000-25000,0.61,11.2,11.76,16.67,0.0,moderate,striking,stable,-8.9,0,0.7890070921985816,0.0819672131147541,0.0,0.0,0.3945035460992908,0.4854822503146623,MONITOR_ONLY,STABLE_PERFORMANCE
content_6b9979265e54,client_19581e27de,0.0,0.0,LOW,0.0,keyword article,informational,,,,,40720,130,150,121,115,2,0,9,88,57,14480,41,54,15480,42,46,330,181-365,5,104,91-180,,,0.32,3.6,1.65,6.0,0.0,excellent,page_1,stable,-6.5,0,0.5851063829787234,0.2173913043478261,0.0,0.0,0.2925531914893617,0.4854403117877233,MONITOR_ONLY,STABLE_PERFORMANCE
content_8f5c5451afb1,client_4e07408562,50.0,0.04,LOW,0.0,keyword article,informational,3029.0,19613.0,,gemini-3-flash-preview,5879,0,2,2,2,0,1,0,88,2,968,0,1,1408,0,1,445,365+,6,13,0-30,2000-3500,15000-25000,0.0,60.0,0.0,0.0,50.0,good,deep,down,-31.3,1,0.7890070921985816,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.4027002674107662,0.48543518232915855,MONITOR_ONLY,STABLE_PERFORMANCE
content_21612db808d2,client_4e07408562,50.0,0.05,LOW,0.43,keyword article,informational,2916.0,18188.0,,gemini-3-flash-preview,7364,12,17,12,12,2,0,2,88,10,2181,4,5,1967,5,4,420,365+,6,25,0-30,2000-3500,15000-25000,0.16,31.9,16.67,11.76,0.0,good,page_3_5,stable,10.9,0,0.7446808510638298,0.030395136778115502,0.0,0.0,0.3723404255319149,0.48543264821226906,MONITOR_ONLY,STABLE_PERFORMANCE
content_769efc2beabd,client_19581e27de,210.0,0.24,LOW,3.4,keyword article,informational,,,,,55,0,2,2,2,0,0,0,37,2,26,0,0,18,0,2,445,365+,6,22,0-30,,,0.0,23.8,0.0,0.0,0.0,low,page_3_5,up,44.4,0,0.7890070921985816,0.04032258064516129,0.04032258064516129,0.04032258064516129,0.4146648364218714,0.4854022552571483,MONITOR_ONLY,STABLE_PERFORMANCE
content_9e73e5c860fb,client_19581e27de,10.0,0.0,LOW,0.0,keyword article,informational,,,,,106,1,2,2,2,0,0,0,56,2,19,1,2,37,0,0,463,365+,6,22,0-30,,,0.94,23.6,0.0,0.0,0.0,low,page_3_5,down,-48.6,1,0.8209219858156028,0.04065040650406504,0.0,0.0,0.4104609929078014,0.48540119108182544,MONITOR_ONLY,STABLE_PERFORMANCE
content_c29f397b1c9c,client_19581e27de,10.0,0.05,LOW,0.0,keyword article,transactional,,,,,5941,38,154,128,114,10,0,17,88,53,1951,7,55,2034,18,56,329,181-365,5,104,91-180,,,0.64,5.6,7.81,11.04,0.0,good,page_1,stable,-4.1,0,0.5833333333333334,0.15151515151515152,0.0,0.0,0.2916666666666667,0.48536764639848085,MONITOR_ONLY,STABLE_PERFORMANCE
content_678d3bfdd6d5,client_19581e27de,10.0,0.21,LOW,0.0,keyword article,transactional,,,,,7185,80,248,189,170,15,0,35,88,65,1656,30,102,2761,31,59,329,181-365,5,104,91-180,,,1.11,2.9,7.94,14.11,0.0,good,top_3,down,-40.0,1,0.5833333333333334,0.25641025641025644,0.0,0.0,0.2916666666666667,0.48536027883901994,MONITOR_ONLY,STABLE_PERFORMANCE
content_aad06835b82a,client_4e07408562,50.0,0.0,LOW,0.0,keyword article,informational,2505.0,16414.0,,gemini-3-flash-preview,1149,0,16,16,16,0,0,0,88,10,323,0,11,422,0,5,545,365+,6,13,0-30,2000-3500,15000-25000,0.0,17.4,0.0,0.0,0.0,moderate,striking,down,-23.5,1,0.9663120567375887,0.05434782608695653,0.05434782608695653,0.05434782608695653,0.5103299414122726,0.48533580536869214,MONITOR_ONLY,STABLE_PERFORMANCE
content_8b9d9d013337,client_4e07408562,40.0,0.11,LOW,0.0,keyword article,transactional,2646.0,18082.0,,gemini-3-flash-preview,4235,1,10,9,9,0,0,1,88,8,734,0,2,1386,0,5,445,365+,6,7,0-30,2000-3500,15000-25000,0.02,10.4,0.0,10.0,0.0,good,striking,down,-47.0,1,0.7890070921985816,0.08771929824561403,0.06771929824561403,0.06771929824561403,0.4283631952220978,0.4853085753814134,MONITOR_ONLY,STABLE_PERFORMANCE
content_092d6b6c9401,client_19581e27de,390.0,0.02,LOW,0.0,keyword article,informational,,,,,1953,1,38,37,37,1,1,1,88,11,556,1,30,755,0,6,421,365+,6,22,0-30,,,0.05,12.7,2.7,2.63,2.7,moderate,striking,down,-26.4,1,0.7464539007092199,0.07299270072992702,0.022992700729927013,0.022992700729927013,0.38472330071957345,0.4852663852524781,MONITOR_ONLY,STABLE_PERFORMANCE
content_09e76bfc75d9,client_19581e27de,140.0,0.01,LOW,0.0,keyword article,informational,,,,,15906,1,23,23,23,0,0,0,88,6,3721,1,21,11733,0,1,466,365+,6,22,0-30,,,0.01,10.3,0.0,0.0,0.0,good,striking,down,-68.3,1,0.8262411347517731,0.08849557522123894,0.07849557522123894,0.07849557522123894,0.452368354986506,0.4852621036966181,MONITOR_ONLY,STABLE_PERFORMANCE
